curve,strategy,capital_multiple,capital_parent,capital_usd,trial,attacker_avg,best_honest_avg,is_top,snipe_fees,hop_fees,protocol_fees,price_impact_loss,round_trip_loss,mark_to_market,capital_deployed,cost_parent,cost_usd,cost_pct_of_capital,fee_share_of_cost,win_h0.0025,win_h0.005,win_h0.01,win_h0.0015
SINGLE_LIKE,self_fund_win,0.5,3202772.588976638,800.6931472441595,10,3183835.261902308,6615672.860456441,False,0.0,4802.357323883905,0.0,5.929905455559492e-10,4802.357323884498,0.0,3202772.588976638,4802.357323884498,1.2005893309711246,0.0014994375000002625,0.9999999999998765,False,False,False,False
SINGLE_LIKE,self_fund_win,0.5,3202772.588976638,800.6931472441595,11,3183835.261902308,6120499.467758342,False,0.0,4802.357323883905,0.0,5.929905455559492e-10,4802.357323884498,0.0,3202772.588976638,4802.357323884498,1.2005893309711246,0.0014994375000002625,0.9999999999998765,False,False,False,False
SINGLE_LIKE,self_fund_win,0.5,3202772.588976638,800.6931472441595,12,3183835.261902308,6344520.708781084,False,0.0,4802.357323883905,0.0,5.929905455559492e-10,4802.357323884498,0.0,3202772.588976638,4802.357323884498,1.2005893309711246,0.0014994375000002625,0.9999999999998765,False,False,False,False
SINGLE_LIKE,self_fund_win,0.5,3202772.588976638,800.6931472441595,13,3183835.261902308,6666008.329960409,False,0.0,4802.357323883905,0.0,5.929905455559492e-10,4802.357323884498,0.0,3202772.588976638,4802.357323884498,1.2005893309711246,0.0014994375000002625,0.9999999999998765,False,False,False,False
SINGLE_LIKE,self_fund_win,0.5,3202772.588976638,800.6931472441595,14,3183835.261902308,5403962.855732939,False,0.0,4802.357323883905,0.0,5.929905455559492e-10,4802.357323884498,0.0,3202772.588976638,4802.357323884498,1.2005893309711246,0.0014994375000002625,0.9999999999998765,False,False,False,False
SINGLE_LIKE,self_fund_win,0.5,3202772.588976638,800.6931472441595,15,3183835.261902308,7771946.613958898,False,0.0,4802.357323883905,0.0,5.929905455559492e-10,4802.357323884498,0.0,3202772.588976638,4802.357323884498,1.2005893309711246,0.0014994375000002625,0.9999999999998765,False,False,False,False
SINGLE_LIKE,self_fund_win,0.5,3202772.588976638,800.6931472441595,16,3183835.261902308,7307521.074939161,False,0.0,4802.357323883905,0.0,5.929905455559492e-10,4802.357323884498,0.0,3202772.588976638,4802.357323884498,1.2005893309711246,0.0014994375000002625,0.9999999999998765,False,False,False,False
SINGLE_LIKE,self_fund_win,0.5,3202772.588976638,800.6931472441595,17,3183835.261902308,7175756.332278425,False,0.0,4802.357323883905,0.0,5.929905455559492e-10,4802.357323884498,0.0,3202772.588976638,4802.357323884498,1.2005893309711246,0.0014994375000002625,0.9999999999998765,False,False,False,False
SINGLE_LIKE,self_fund_win,0.5,3202772.588976638,800.6931472441595,18,3183835.261902308,7719086.997298493,False,0.0,4802.357323883905,0.0,5.929905455559492e-10,4802.357323884498,0.0,3202772.588976638,4802.357323884498,1.2005893309711246,0.0014994375000002625,0.9999999999998765,False,False,False,False
SINGLE_LIKE,self_fund_win,0.5,3202772.588976638,800.6931472441595,19,3183835.261902308,6588302.912402981,False,0.0,4802.357323883905,0.0,5.929905455559492e-10,4802.357323884498,0.0,3202772.588976638,4802.357323884498,1.2005893309711246,0.0014994375000002625,0.9999999999998765,False,False,False,False
SINGLE_LIKE,self_fund_win,0.5,3202772.588976638,800.6931472441595,20,3183835.261902308,6881043.769041938,False,0.0,4802.357323883905,0.0,5.929905455559492e-10,4802.357323884498,0.0,3202772.588976638,4802.357323884498,1.2005893309711246,0.0014994375000002625,0.9999999999998765,False,False,False,False
SINGLE_LIKE,self_fund_win,0.5,3202772.588976638,800.6931472441595,21,3183835.261902308,6231379.474285057,False,0.0,4802.357323883905,0.0,5.929905455559492e-10,4802.357323884498,0.0,3202772.588976638,4802.357323884498,1.2005893309711246,0.0014994375000002625,0.9999999999998765,False,False,False,False
SINGLE_LIKE,self_fund_win,0.5,3202772.588976638,800.6931472441595,22,3183835.261902308,4351267.826591183,False,0.0,4802.357323883905,0.0,5.929905455559492e-10,4802.357323884498,0.0,3202772.588976638,4802.357323884498,1.2005893309711246,0.0014994375000002625,0.9999999999998765,False,False,False,False
SINGLE_LIKE,self_fund_win,0.5,3202772.588976638,800.6931472441595,23,3183835.261902308,5974566.218981209,False,0.0,4802.357323883905,0.0,5.929905455559492e-10,4802.357323884498,0.0,3202772.588976638,4802.357323884498,1.2005893309711246,0.0014994375000002625,0.9999999999998765,False,False,False,False
SINGLE_LIKE,self_fund_win,0.5,3202772.588976638,800.6931472441595,24,3183835.261902308,5482129.677829875,False,0.0,4802.357323883905,0.0,5.929905455559492e-10,4802.357323884498,0.0,3202772.588976638,4802.357323884498,1.2005893309711246,0.0014994375000002625,0.9999999999998765,False,False,False,False
SINGLE_LIKE,self_fund_win,0.5,3202772.588976638,800.6931472441595,25,3183835.261902308,7356649.848676202,False,0.0,4802.357323883905,0.0,5.929905455559492e-10,4802.357323884498,0.0,3202772.588976638,4802.357323884498,1.2005893309711246,0.0014994375000002625,0.9999999999998765,False,False,False,False
SINGLE_LIKE,self_fund_win,0.5,3202772.588976638,800.6931472441595,26,3183835.261902308,7912579.223814697,False,0.0,4802.357323883905,0.0,5.929905455559492e-10,4802.357323884498,0.0,3202772.588976638,4802.357323884498,1.2005893309711246,0.0014994375000002625,0.9999999999998765,False,False,False,False
SINGLE_LIKE,self_fund_win,0.5,3202772.588976638,800.6931472441595,27,3183835.261902308,6116146.103232995,False,0.0,4802.357323883905,0.0,5.929905455559492e-10,4802.357323884498,0.0,3202772.588976638,4802.357323884498,1.2005893309711246,0.0014994375000002625,0.9999999999998765,False,False,False,False
SINGLE_LIKE,self_fund_win,0.5,3202772.588976638,800.6931472441595,28,3183835.261902308,6512847.035745507,False,0.0,4802.357323883905,0.0,5.929905455559492e-10,4802.357323884498,0.0,3202772.588976638,4802.357323884498,1.2005893309711246,0.0014994375000002625,0.9999999999998765,False,False,False,False
SINGLE_LIKE,self_fund_win,0.5,3202772.588976638,800.6931472441595,29,3183835.261902308,7084675.64479325,False,0.0,4802.357323883905,0.0,5.929905455559492e-10,4802.357323884498,0.0,3202772.588976638,4802.357323884498,1.2005893309711246,0.0014994375000002625,0.9999999999998765,False,False,False,False
