shock,reinforcement,external_market,dst,mode,hops,uses_external,slippage_frac,slippage_usd_on_5k,protocol_fee_eth,hop_fee_legs,exhausted,tokens_out,link6_drawdown,excess_slippage_vs_healthy
0.9,fee_funded_3_rounds,arbitraged,12,PARENT_SOURCED,4,True,0.07476347465476807,373.81737327384036,0.0,4,False,5957264.747429476,0.4455134693737628,0.025015168007398225
0.9,fee_funded_3_rounds,arbitraged,12,DEPTH_CAPPED(3),4,True,0.07476347465476807,373.81737327384036,0.0,4,False,5957264.747429476,0.4455134693737628,0.025015168007398225
0.9,cap_max,independent,10,FULL_LINE,11,False,0.05753271657782,287.6635828891,0.0125,11,False,2699792.4080359237,0.4653048691512983,-0.032937614025520645
0.9,cap_max,independent,10,PARENT_SOURCED,2,True,-0.7861358163607997,-3930.679081803998,0.0,2,False,5116565.849609255,0.4653048691512983,-0.8209943331843632
0.9,cap_max,independent,10,DEPTH_CAPPED(3),2,True,-0.7861358163607997,-3930.679081803998,0.0,2,False,5116565.849609255,0.4653048691512983,-0.8209943331843632
0.9,cap_max,independent,12,FULL_LINE,13,False,0.06591828202688466,329.59141013442326,0.0125,13,False,2675771.1116634193,0.4653048691512983,-0.03786354822269378
0.9,cap_max,independent,12,PARENT_SOURCED,4,True,-0.7585800772635056,-3792.900386317528,0.0,4,False,5037629.661031378,0.4653048691512983,-0.8083283839108755
0.9,cap_max,independent,12,DEPTH_CAPPED(3),4,True,-0.7585800772635056,-3792.900386317528,0.0,4,False,5037629.661031378,0.4653048691512983,-0.8083283839108755
0.9,cap_max,arbitraged,10,FULL_LINE,11,False,0.06731050782726489,336.5525391363244,0.0125,11,False,4074430.6984769795,0.4825592857535933,-0.023159822776075756
0.9,cap_max,arbitraged,10,PARENT_SOURCED,2,True,0.0117203063463871,58.601531731935495,0.0,2,False,4317275.102052893,0.4825592857535933,-0.023138210477176457
0.9,cap_max,arbitraged,10,DEPTH_CAPPED(3),2,True,0.0117203063463871,58.601531731935495,0.0,2,False,4317275.102052893,0.4825592857535933,-0.023138210477176457
0.9,cap_max,arbitraged,12,FULL_LINE,13,False,0.07908320383202239,395.41601916011194,0.0125,13,False,4023001.9706868976,0.4825592857535933,-0.024698626417556047
