curve,strategy,capital_multiple,capital_parent,capital_usd,trial,attacker_avg,best_honest_avg,is_top,snipe_fees,hop_fees,protocol_fees,price_impact_loss,round_trip_loss,mark_to_market,capital_deployed,cost_parent,cost_usd,cost_pct_of_capital,fee_share_of_cost,win_h0.0025,win_h0.005,win_h0.01
SINGLE_LIKE,self_fund_win,1.0,6419650.060688015,1604.9125151720039,18,6381692.007306262,6684177.8528229445,False,0.0,9625.864037873216,0.0,7.275957614183426e-12,9625.864037873223,0.0,6419650.060688015,9625.864037873223,2.4064660094683057,0.0014994375000000526,0.9999999999999992,False,False,False
SINGLE_LIKE,self_fund_win,1.0,6419650.060688015,1604.9125151720039,19,6381692.007306262,7478828.031382462,False,0.0,9625.864037873216,0.0,7.275957614183426e-12,9625.864037873223,0.0,6419650.060688015,9625.864037873223,2.4064660094683057,0.0014994375000000526,0.9999999999999992,False,False,False
SINGLE_LIKE,self_fund_win,1.0,6419650.060688015,1604.9125151720039,20,6381692.007306262,6828762.1613657875,False,0.0,9625.864037873216,0.0,7.275957614183426e-12,9625.864037873223,0.0,6419650.060688015,9625.864037873223,2.4064660094683057,0.0014994375000000526,0.9999999999999992,False,False,False
SINGLE_LIKE,self_fund_win,1.0,6419650.060688015,1604.9125151720039,21,6381692.007306262,6077885.411017092,True,0.0,9625.864037873216,0.0,7.275957614183426e-12,9625.864037873223,0.0,6419650.060688015,9625.864037873223,2.4064660094683057,0.0014994375000000526,0.9999999999999992,True,True,False
SINGLE_LIKE,self_fund_win,1.0,6419650.060688015,1604.9125151720039,22,6381692.007306262,6555431.397117183,False,0.0,9625.864037873216,0.0,7.275957614183426e-12,9625.864037873223,0.0,6419650.060688015,9625.864037873223,2.4064660094683057,0.0014994375000000526,0.9999999999999992,False,False,False
SINGLE_LIKE,self_fund_win,1.0,6419650.060688015,1604.9125151720039,23,6381692.007306262,5797512.4058053205,True,0.0,9625.864037873216,0.0,7.275957614183426e-12,9625.864037873223,0.0,6419650.060688015,9625.864037873223,2.4064660094683057,0.0014994375000000526,0.9999999999999992,True,True,False
SINGLE_LIKE,self_fund_win,1.0,6419650.060688015,1604.9125151720039,24,6381692.007306262,6326073.361748771,True,0.0,9625.864037873216,0.0,7.275957614183426e-12,9625.864037873223,0.0,6419650.060688015,9625.864037873223,2.4064660094683057,0.0014994375000000526,0.9999999999999992,True,True,False
SINGLE_LIKE,self_fund_win,1.0,6419650.060688015,1604.9125151720039,25,6381692.007306262,7149041.39576501,False,0.0,9625.864037873216,0.0,7.275957614183426e-12,9625.864037873223,0.0,6419650.060688015,9625.864037873223,2.4064660094683057,0.0014994375000000526,0.9999999999999992,False,False,False
SINGLE_LIKE,self_fund_win,1.0,6419650.060688015,1604.9125151720039,26,6381692.007306262,6295610.535375484,True,0.0,9625.864037873216,0.0,7.275957614183426e-12,9625.864037873223,0.0,6419650.060688015,9625.864037873223,2.4064660094683057,0.0014994375000000526,0.9999999999999992,True,True,False
SINGLE_LIKE,self_fund_win,1.0,6419650.060688015,1604.9125151720039,27,6381692.007306262,7420475.970738501,False,0.0,9625.864037873216,0.0,7.275957614183426e-12,9625.864037873223,0.0,6419650.060688015,9625.864037873223,2.4064660094683057,0.0014994375000000526,0.9999999999999992,False,False,False
